Wendy Braga,Yolanda Del Mar,https://www.imdb.com//name/nm1785083/?ref_=ttfc_fc_cl_i18
Luca Ortega,Drummer,https://www.imdb.com//name/nm6122057/?ref_=ttfc_fc_cl_i19
Pascual Reyes ,https://www.imdb.com//name/nm4726590/?ref_=ttfc_fc_cl_i20
Bruna Cavalheiro,Roberta Ventura,https://www.imdb.com//name/nm8231551/?ref_=ttfc_fc_cl_i21
Genia Santini,Tv show host,https://www.imdb.com//name/nm5844703/?ref_=ttfc_fc_cl_i22
Amanda Rosa,Wanda Dos Santos,https://www.imdb.com//name/nm3099982/?ref_=ttfc_fc_cl_i23
Felipe Garcia Naranjo,Tony,https://www.imdb.com//name/nm2409736/?ref_=ttfc_fc_cl_i24
Jacinto Marina,Fefugio Miranda,https://www.imdb.com//name/nm5411265/?ref_=ttfc_fc_cl_i25
Roberto Espejo,Lissandro Beltrani,https://www.imdb.com//name/nm0260859/?ref_=ttfc_fc_cl_i26
Héctor Gutiérrez,Cornelio Niño,https://www.imdb.com//name/nm6511982/?ref_=ttfc_fc_cl_i27
Lorenza Aldrete,Muñeca Perez Robles,https://www.imdb.com//name/nm5408520/?ref_=ttfc_fc_cl_i28
Dan Rovzar,Gaston Silvestre,https://www.imdb.com//name/nm3542829/?ref_=ttfc_fc_cl_i29
Nora Parra,Sor Maria,https://www.imdb.com//name/nm0663406/?ref_=ttfc_fc_cl_i30
Elias Visaiz,Sonidista,https://www.imdb.com//name/nm4345451/?ref_=ttfc_fc_cl_i31
Brian Hatch,Priest,https://www.imdb.com//name/nm4646003/?ref_=ttfc_fc_cl_i32


###

Ellas también son rebeldes _cast,role,imdb_page
Lorena Velázquez,Irene Barreto,https://www.imdb.com//name/nm0892816/?ref_=ttfc_fc_cl_i1
Martha Elena Cervantes,Graciela Elizondo,https://www.imdb.com//name/nm0149008/?ref_=ttfc_fc_cl_i2
Silvia Suárez,Tere Rentería,https://www.imdb.com//name/nm0840836/?ref_=ttfc_fc_cl_i3
María Eugenia San Martín,Raquelito,(as Ma. Eugenia San Martin),,,https://www.imdb.com//name/nm0760709/?ref_=ttfc_fc_cl_i4
Ignacio López Tarso,Dr. Gabriel Rentería,https://www.imdb.com//name/nm0529964/?ref_=ttfc_fc_cl_i5
David Silva,Comandante policía,https://www.imdb.com//name/nm0798270/?ref_=ttfc_fc_cl_i6
Miguel Manzano,Don Rafael Elizondo,https://www.imdb.com//name/nm0544443/?ref_=ttfc_fc_cl_i7
Roberto Cañedo,Javier Montalban,https://www.imdb.com//name/nm0147436/?ref_=ttfc_fc_cl_i8
Anita Blanch,Cristina Elizondo,https://www.imdb.com//name/nm0087003/?ref_=ttfc_fc_cl_i9
Carlos Nieto,Roberto,https://www.imdb.com//name/nm0631287/?ref_=ttfc_fc_cl_i10
Pilar Sen,Lolita Renteria,https://www.imdb.com//name/nm0784023/?ref_=ttfc_fc_cl_i11
Guillermo Rivas,Ramiro,https://www.imdb.com//name/nm0729061/?ref_=ttfc_fc_cl_i12
María Teresa Rivas,Margarita Godínez,https://www.imdb.com//name/nm0729095/?ref_=ttfc_fc_cl_i13
Lucero Taboada,Alicia,(as niña Lucero Taboada),,,https://www.imdb.com//name/nm1417147/?ref_=ttfc_fc_cl_i14
Rosina Navarro,Berta (amiga de Irene),https://www.imdb.com//name/nm0623010/?ref_=ttfc_fc_cl_i15
Bruno Márquez,Agente Reyes,https://www.imdb.com//name/nm0617292/?ref_=ttfc_fc_cl_i16
Mónica Serna,Amiga de Graciela,https://www.imdb.com//name/nm0785275/?ref_=ttfc_fc_cl_i17
Manuel Dondé,Agente policía,https://www.imdb.com//name/nm0232375/?ref_=ttfc_fc_cl_i18
Ignacio Martinez Carpinteiro,Locutor radio,https://www.imdb.com//name/nm1416303/?ref_=ttfc_fc_cl_i19
Fanny Schiller,Carito (dueña salón belleza),https://www.imdb.com//name/nm0771641/?ref_=ttfc_fc_cl_i20
Rafael Estrada,Abogado de Javier,https://www.imdb.com//name/nm0261854/?ref_=ttfc_fc_cl_i21
Javier de la Parra,Amigo de Roberto,https://www.imdb.com//name/nm0663391/?ref_=ttfc_fc_cl_i22
Armando Acosta,Periodista,(uncredited),,,https://www.imdb.com//name/nm0010162/?ref_=ttfc_fc_cl_i23
León Barroso,Periodista,(uncredited),,,https://www.imdb.com//name/nm0057814/?ref_=ttfc_fc_cl_i24
José Chávez Abundiz,Abogado de Irene,(uncredited),,,https://www.imdb.com//name/nm0161623/?ref_=ttfc_fc_cl_i25
Cuca Dublan,Secretaria de Dr. Rentería,(uncredited),,,https://www.imdb.com//name/nm1006888/?ref_=ttfc_fc_cl_i26
Ricardo Echegaray,Acompañante de Irene Cabaret,(uncredited),,,https://www.imdb.com//name/nm9342895/?ref_=ttfc_fc_cl_i27
Mario García González,Licenciado,(uncredited),,,https://www.imdb.com//name/nm0305677/?ref_=ttfc_fc_cl_i28
Emilio Garibay,Policía,(uncredited),,,https://www.imdb.com//name/nm0307404/?ref_=ttfc_fc_cl_i29
David Hayat,Amigo de Graciela,(uncredited),,,https://www.imdb.com//name/nm0169320/?ref_=ttfc_fc_cl_i30
Sonia Infante,Joven en fiesta,(uncredited),,,https://www.imdb.com//name/nm0408631/?ref_=ttfc_fc_cl_i31
Blanca Estela Limón,Empleada salón de belleza,(uncredited),,,https://www.imdb.com//name/nm0261576/?ref_=ttfc_fc_cl_i32
José Loza,Representante de laboratorios,(uncredited),,,https://www.imdb.com//name/nm0523502/?ref_=ttfc_fc_cl_i33
Celia Manzano,Señora Beba,(uncredited),,,https://www.imdb.com//name/nm1051861/?ref_=ttfc_fc_cl_i34
José Antonio Marros,Acompañante de Berta cabaret,(uncredited),,,https://www.imdb.com//name/nm0550262/?ref_=ttfc_fc_cl_i35
Francisco Meneses,Periodista,(uncredited),,,https://www.imdb.com//name/nm0351074/?ref_=ttfc_fc_cl_i36
Alejandra Meyer,Rebeca,(uncredited),,,https://www.imdb.com//name/nm0562324/?ref_=ttfc_fc_cl_i37
Kika Meyer,Ticha (clienta salón de belleza),(uncredited),,,https://www.imdb.com//name/nm0583239/?ref_=ttfc_fc_cl_i38
Carlos Robles Gil,Hombre en cantina,(uncredited),,,https://www.imdb.com//name/nm0733302/?ref_=ttfc_fc_cl_i39
Aurora Zermeño,Clienta salón de belleza,(uncredited),,,https://www.imdb.com//name/nm0955083/?ref_=ttfc_fc_cl_i40


###

Naco es chido _cast,role,imdb_page
Sergio Arau,El Uyuyuy,https://www.imdb.com//name/nm0033190/?ref_=ttfc_fc_cl_i1
Yareli Arizmendi,Macuca,https://www.imdb.com//name/nm0034976/?ref_=ttfc_fc_cl_i2
Flavia Atencio,Srta. Secretaria,https://www.imdb.com//name/nm2136480/?ref_=ttfc_fc_cl_i3
Francisco Barrios,Self,https://www.imdb.com//name/nm1942375/?ref_=ttfc_fc_cl_i4
Francisco Barrios,El mastuerzo,https://www.imdb.com//name/nm3393870/?ref_=ttfc_fc_cl_i5
Lety Gómez,Doña Pina,(as Leticia Gómez Rivera),,,https://www.imdb.com//name/nm0350965/?ref_=ttfc_fc_cl_i6
Carlos Manzo,Fellini,https://www.imdb.com//name/nm0544497/?ref_=ttfc_fc_cl_i7
Gina Morett,Angie,(as Gina Moret),,,https://www.imdb.com//name/nm0604294/?ref_=ttfc_fc_cl_i8
Gerardo Ott,Self,https://www.imdb.com//name/nm3069704/?ref_=ttfc_fc_cl_i9
Luis Romano,Mastuerzo Joven,https://www.imdb.com//name/nm2624175/?ref_=ttfc_fc_cl_i10
Rafael Sigler,Locutor.,https://www.imdb.com//name/nm2292836/?ref_=ttfc_fc_cl_i11
Armando Vega Gil,El Cucurrucucu,https://www.imdb.com//name/nm0891771/?ref_=ttfc_fc_cl_i12


###

Surf, o tronar… _cast,role,imdb_page


###

Rigo es amor _cast,role,imdb_page
Rigo Tovar,Rigo,https://www.imdb.com//name/nm0869840/?ref_=ttfc_fc_cl_i1
Pilar Pellicer,La Tulipana,https://www.imdb.com//name/nm0671185/?ref_=ttfc_fc_cl_i2
Angélica Chain,Arcadia,https://www.imdb.com//name/nm0149711/?ref_=ttfc_fc_cl_i3
Rafael Inclán,El Güiro,https://www.imdb.com//name/nm0408476/?ref_=ttfc_fc_cl_i4
María Martín,Madame,https://www.imdb.com//name/nm0554726/?ref_=ttfc_fc_cl_i5
Eduardo Alcaraz,El Gallino,(as Eduardo Arcaraz),,,https://www.imdb.com//name/nm0017171/?ref_=ttfc_fc_cl_i6
Silvano Tovar,Conjunto Costa Azul,https://www.imdb.com//name/nm1949492/?ref_=ttfc_fc_cl_i7
José Ángel Tovar,Conjunto Costa Azul,https://www.imdb.com//name/nm0616437/?ref_=ttfc_fc_cl_i8
César Alejandro Herrera,Conjunto Costa Azul,https://www.imdb.com//name/nm1947079/?ref_=ttfc_fc_cl_i9
Silverio Delgado,Conjunto Costa Azul,https://www.imdb.com//name/nm1949486/?ref_=ttfc_fc_cl_i10
Ricardo Rivera,Conjunto Costa Azul,https://www.imdb.com//name/nm1945985/?ref_=ttfc_fc_cl_i11
Juan Puebla,Conjunto Costa Azul,https://www.imdb.com//name/nm1948548/?ref_=ttfc_fc_cl_i12
Juan Jiménez,Conjunto Costa Azul,https://www.imdb.com//name/nm1947407/?ref_=ttfc_fc_cl_i13
Jorge Dávila,, (uncredited),,,https://www.imdb.com//name/nm0246289/?ref_=ttfc_fc_cl_i14
Ángel Macías,, (uncredited),,,https://www.imdb.com//name/nm0998983/?ref_=ttfc_fc_cl_i15
Edgar Pavon,, (uncredited),,,https://www.imdb.com//name/nm0667925/?ref_=ttfc_fc_cl_i16
César Sobrevals,, (uncredited),,,https://www.imdb.com//name/nm0811913/?ref_=ttfc_fc_cl_i17


###

Juventud desenfrenada _cast,role,imdb_page
Luz María Aguilar,Rosa Lara,https://www.imdb.com//name/nm0013567/?ref_=ttfc_fc_cl_i1
Olivia Michel,Aurelia,https://www.imdb.com//name/nm0584897/?ref_=ttfc_fc_cl_i2
Margo Su,Somiko Lee,(as Margo),,,https://www.imdb.com//name/nm0836783/?ref_=ttfc_fc_cl_i3
Hilda Vilalta,Laura,https://www.imdb.com//name/nm0990100/?ref_=ttfc_fc_cl_i4
Álvaro Ortiz,Eduardo,https://www.imdb.com//name/nm0651281/?ref_=ttfc_fc_cl_i5
Alfonso Mejía ,https://www.imdb.com//name/nm0577219/?ref_=ttfc_fc_cl_i6
Antonio de Hud,Carlos,https://www.imdb.com//name/nm0399628/?ref_=ttfc_fc_cl_i7
Xavier Loyá,Ricardo,(as Javier Loya),,,https://www.imdb.com//name/nm0523453/?ref_=ttfc_fc_cl_i8
Rafael Beltrán,Ojitos,https://www.imdb.com//name/nm0069674/?ref_=ttfc_fc_cl_i9
Ricardo Román,El Mantes,https://www.imdb.com//name/nm0739832/?ref_=ttfc_fc_cl_i10
Augusto Benedico,Jefe del Tribunal,https://www.imdb.com//name/nm0070748/?ref_=ttfc_fc_cl_i11
Fanny Schiller,Doña Mercedes,https://www.imdb.com//name/nm0771641/?ref_=ttfc_fc_cl_i12
Alicia Montoya ,https://www.imdb.com//name/nm0600190/?ref_=ttfc_fc_cl_i13
Norma Lazareno ,https://www.imdb.com//name/nm0493719/?ref_=ttfc_fc_cl_i14
Mary Castell ,https://www.imdb.com//name/nm0990688/?ref_=ttfc_fc_cl_i15
José Muñoz ,https://www.imdb.com//name/nm0616427/?ref_=ttfc_fc_cl_i16
Guillermo Álvarez Bianchi,, (as Guillermo A. Bianchi),,,https://www.imdb.com//name/nm0959321/?ref_=ttfc_fc_cl_i17
Lonka Becker ,https://www.imdb.com//name/nm0065509/?ref_=ttfc_fc_cl_i18
Manuel Dondé,Abortionista,https://www.imdb.com//name/nm0232375/?ref_=ttfc_fc_cl_i19
Enrique García Álvarez,Sacerdote,https://www.imdb.com//name/nm0305918/?ref_=ttfc_fc_cl_i20
Bertha Lehar ,https://www.imdb.com//name/nm0499581/?ref_=ttfc_fc_cl_i21
Jorge Mondragón,Inspector policiaco,https://www.imdb.com//name/nm0597796/?ref_=ttfc_fc_cl_i22
Emperatriz Carvajal,Matilde,https://www.imdb.com//name/nm0142381/?ref_=ttfc_fc_cl_i23
Sara Guasch,Soledad,(as Sara Guash),,,https://www.imdb.com//name/nm0345453/?ref_=ttfc_fc_cl_i24
Aída Araceli,Gabriela,https://www.imdb.com//name/nm0032692/?ref_=ttfc_fc_cl_i25
Cecilia Leger,, (uncredited),,,https://www.imdb.com//name/nm0499274/?ref_=ttfc_fc_cl_i26


###

Zapatos viejos _cast,role,imdb_page
Gloria Trevi,Gloria Trevi,https://www.imdb.com//name/nm0872381/?ref_=ttfc_fc_cl_i1
Jorge 'Maromero' Páez,Ernesto,(as Jorge 'El Maromero' Paez),,,https://www.imdb.com//name/nm0701625/?ref_=ttfc_fc_cl_i2
Alma Muriel,Miss Thorina,https://www.imdb.com//name/nm0613889/?ref_=ttfc_fc_cl_i3
Coco Levy,Rafael,https://www.imdb.com//name/nm0506368/?ref_=ttfc_fc_cl_i4
Silvia Derbez,Miss Lucy,(as Sylvia Derbez),,,https://www.imdb.com//name/nm0220241/?ref_=ttfc_fc_cl_i5
Miguel Pizarro,Jack, El Reprobador,https://www.imdb.com//name/nm0686172/?ref_=ttfc_fc_cl_i6
Charly Valentino ,https://www.imdb.com//name/nm0884364/?ref_=ttfc_fc_cl_i7
Sherlyn,Mary,(as Sherlyn González),,,https://www.imdb.com//name/nm0792354/?ref_=ttfc_fc_cl_i8
Leilani Muñoz,Gloria niña,https://www.imdb.com//name/nm0616446/?ref_=ttfc_fc_cl_i9
Sergio Sendel ,https://www.imdb.com//name/nm0784133/?ref_=ttfc_fc_cl_i10
Daniel Habif ,https://www.imdb.com//name/nm0352288/?ref_=ttfc_fc_cl_i11
Olga Hernández ,https://www.imdb.com//name/nm0380087/?ref_=ttfc_fc_cl_i12
Pedro Pablo Rodriguez,Dance Boy,(uncredited),,,https://www.imdb.com//name/nm12110270/?ref_=ttfc_fc_cl_i13


###

El gran triunfo _cast,role,imdb_page
Rigo Tovar ,https://www.imdb.com//name/nm0869840/?ref_=ttfc_fc_cl_i1
Amparo Muñoz ,https://www.imdb.com//name/nm0616361/?ref_=ttfc_fc_cl_i2
Carmen Montejo ,https://www.imdb.com//name/nm0599269/?ref_=ttfc_fc_cl_i3
Víctor Junco ,https://www.imdb.com//name/nm0432466/?ref_=ttfc_fc_cl_i4
Humberto Elizondo ,https://www.imdb.com//name/nm0253781/?ref_=ttfc_fc_cl_i5
Jorge Victoria ,https://www.imdb.com//name/nm0896189/?ref_=ttfc_fc_cl_i6
Irma Porter ,https://www.imdb.com//name/nm0692140/?ref_=ttfc_fc_cl_i7
Juan Jiménez Saucedo ,https://www.imdb.com//name/nm0422886/?ref_=ttfc_fc_cl_i8
Leonardo Ávalos Levua ,https://www.imdb.com//name/nm0959652/?ref_=ttfc_fc_cl_i9
Carlos Herrera,, (as Carlos Alejandro Herrera),,,https://www.imdb.com//name/nm0380374/?ref_=ttfc_fc_cl_i10
Carlos M. León Soberón ,https://www.imdb.com//name/nm0508213/?ref_=ttfc_fc_cl_i11
José A. Tovar García ,https://www.imdb.com//name/nm0869800/?ref_=ttfc_fc_cl_i12
Eduardo de la Peña,, (as Lalo 'El Mimo'),,,https://www.imdb.com//name/nm0209349/?ref_=ttfc_fc_cl_i13
Angélica Vale ,https://www.imdb.com//name/nm0883875/?ref_=ttfc_fc_cl_i14


###

Fiebre de juventud _cast,role,imdb_page
Enrique Guzmán,Carlos,https://www.imdb.com//name/nm0350051/?ref_=ttfc_fc_cl_i1
Begoña Palacios,Silvia,https://www.imdb.com//name/nm0657231/?ref_=ttfc_fc_cl_i2
Rosa María Vázquez,Rita,https://www.imdb.com//name/nm0904834/?ref_=ttfc_fc_cl_i3
Fernando Luján,Luis,https://www.imdb.com//name/nm0525459/?ref_=ttfc_fc_cl_i4
Ernesto Albán,Don Jaime, padre de Rita y Silvia,(as Ernesto Alban),,,https://www.imdb.com//name/nm0016246/?ref_=ttfc_fc_cl_i5
Patricia Ronaldo ,https://www.imdb.com//name/nm0739892/?ref_=ttfc_fc_cl_i6
Guillermo Pareja ,https://www.imdb.com//name/nm0661235/?ref_=ttfc_fc_cl_i7
Lucho Gálvez ,https://www.imdb.com//name/nm0350636/?ref_=ttfc_fc_cl_i8
Pablo Vela ,https://www.imdb.com//name/nm0892214/?ref_=ttfc_fc_cl_i9
Armando Romero Rodas ,https://www.imdb.com//name/nm0739312/?ref_=ttfc_fc_cl_i10
Carmita Mancheño ,https://www.imdb.com//name/nm0541394/?ref_=ttfc_fc_cl_i11
José Hidalgo ,https://www.imdb.com//name/nm0383057/?ref_=ttfc_fc_cl_i12
Harry Crawford ,https://www.imdb.com//name/nm0186789/?ref_=ttfc_fc_cl_i13
Alejandro Mata ,https://www.imdb.com//name/nm0557987/?ref_=ttfc_fc_cl_i14
Julio Jaramillo ,https://www.imdb.com//name/nm0418563/?ref_=ttfc_fc_cl_i15
Graciela Rubira ,https://www.imdb.com//name/nm0748394/?ref_=ttfc_fc_cl_i16


###

Como perros y gatos _cast,role,imdb_page
Angélica María,Rosa Morán,https://www.imdb.com//name/nm0555898/?ref_=ttfc_fc_cl_i1
Eduardo Alcaraz,Don Juan,https://www.imdb.com//name/nm0017171/?ref_=ttfc_fc_cl_i2
Susana Cabrera,Doña Rosa,https://www.imdb.com//name/nm0127883/?ref_=ttfc_fc_cl_i3
Kippy Casado,Bertha,https://www.imdb.com//name/nm0142727/?ref_=ttfc_fc_cl_i4
Amadee Chabot ,https://www.imdb.com//name/nm0149294/?ref_=ttfc_fc_cl_i5
Gustavo Adolfo González ,https://www.imdb.com//name/nm0328198/?ref_=ttfc_fc_cl_i6
Carlos Guarneros ,https://www.imdb.com//name/nm0345416/?ref_=ttfc_fc_cl_i7
Enrique Guzmán,Carlos Cobián,https://www.imdb.com//name/nm0350051/?ref_=ttfc_fc_cl_i8
Adolfo Magaldi ,https://www.imdb.com//name/nm0535635/?ref_=ttfc_fc_cl_i9
Bertha Moss,Doña Irene,https://www.imdb.com//name/nm0608916/?ref_=ttfc_fc_cl_i10
Ramiro Orci ,https://www.imdb.com//name/nm0649459/?ref_=ttfc_fc_cl_i11
Horacio Salinas ,https://www.imdb.com//name/nm0758360/?ref_=ttfc_fc_cl_i12
Andrés Soler,Don Carlos,https://www.imdb.com//name/nm0812919/?ref_=ttfc_fc_cl_i13
Robertha,Singer At Night Club,(uncredited),,,https://www.imdb.com//name/nm0730733/?ref_=ttfc_fc_cl_i14


###

Somos Mari Pepa _cast,role,imdb_page
Alejandro Gallardo,Alex,https://www.imdb.com//name/nm4793040/?ref_=ttfc_fc_cl_i1
Arnold Ramírez,Bolter,https://www.imdb.com//name/nm4792762/?ref_=ttfc_fc_cl_i2
Moisés Galindo,Moy,https://www.imdb.com//name/nm4793980/?ref_=ttfc_fc_cl_i3
Rafael Andrade,Rafa,https://www.imdb.com//name/nm4793955/?ref_=ttfc_fc_cl_i4
Petra Iñiguez Robles ,https://www.imdb.com//name/nm4793059/?ref_=ttfc_fc_cl_i5
Eduardo Covarrubias,Papá de Alex,https://www.imdb.com//name/nm1584634/?ref_=ttfc_fc_cl_i6
Víctor Osuna,Party extra,https://www.imdb.com//name/nm3986266/?ref_=ttfc_fc_cl_i7


###

Juventud sin ley _cast,role,imdb_page
Marga López,Elisa,https://www.imdb.com//name/nm0530244/?ref_=ttfc_fc_cl_i1
Arturo de Córdova,Licenciado Luis Ordorica,https://www.imdb.com//name/nm0194742/?ref_=ttfc_fc_cl_i2
Fanny Cano,Ofelia,https://www.imdb.com//name/nm0134315/?ref_=ttfc_fc_cl_i3
Fernando Luján,Jorge Ordorica,https://www.imdb.com//name/nm0525459/?ref_=ttfc_fc_cl_i4
Manolo Muñoz,Flaco,https://www.imdb.com//name/nm0616457/?ref_=ttfc_fc_cl_i5
Kitty de Hoyos,Ordorico's Wife,https://www.imdb.com//name/nm0398430/?ref_=ttfc_fc_cl_i6
Columba Domínguez,Sra. Silva,https://www.imdb.com//name/nm0231758/?ref_=ttfc_fc_cl_i7
Elba Aponte,La Chica Go-Go,https://www.imdb.com//name/nm1206340/?ref_=ttfc_fc_cl_i8
José Elías Moreno,Padre Francisco,https://www.imdb.com//name/nm0604032/?ref_=ttfc_fc_cl_i9
Roberto Jordán,Ricardo Silva,https://www.imdb.com//name/nm0430296/?ref_=ttfc_fc_cl_i10
Antonio Raxel,Juez,https://www.imdb.com//name/nm0712720/?ref_=ttfc_fc_cl_i11
Víctor Alcocer,Sr. Silva,https://www.imdb.com//name/nm0017248/?ref_=ttfc_fc_cl_i12
Agustín Martínez Solares ,https://www.imdb.com//name/nm9454472/?ref_=ttfc_fc_cl_i13
Carlos León,Jefe de la fábrica,https://www.imdb.com//name/nm0502457/?ref_=ttfc_fc_cl_i14
Antonio Dávila,, (as Antonio Davila H.),,,https://www.imdb.com//name/nm0246279/?ref_=ttfc_fc_cl_i15
Heberto Dávila Jr.,, (as Heberto Davila H.),,,https://www.imdb.com//name/nm0246275/?ref_=ttfc_fc_cl_i16
Sadi Dupeyrón,, (as Sady Dupeyron),,,https://www.imdb.com//name/nm0243199/?ref_=ttfc_fc_cl_i17
Carlos Amador hijo,, (as Carlos Amador Jr.),,,https://www.imdb.com//name/nm0023775/?ref_=ttfc_fc_cl_i18
Pascual García Peña,Doctor,(uncredited),,,https://www.imdb.com//name/nm0305814/?ref_=ttfc_fc_cl_i19
Nathanael León,Warden,(uncredited),,,https://www.imdb.com//name/nm0291284/?ref_=ttfc_fc_cl_i20
Mario Sevilla,Hombre en la oficina de Luis,(uncredited),,,https://www.imdb.com//name/nm0786463/?ref_=ttfc_fc_cl_i21
